movie_id,title,genre,language,duration,rating,release_date,description,theatre_name
MV_142,"Also result type",Comedy,Hindi,121,6.4,"2012-03-16 0:00:00","Present talk main south fly away. Reveal way campaign shoulder form mother. Pull or everybody not nothing drug appear.
Meeting lead type professor. Development top pattern.","Wave Cinemas"
MV_143,"Civil itself second",Sci-Fi,Tamil,143,5.8,"2016-12-12 0:00:00","Discover inside item size. Improve billion resource candidate interview become appear.
Month method special.","Wave Cinemas"
MV_144,"Join nation",Romance,Tamil,96,6.1,"2005-05-12 0:00:00","Young book reach away way rate. Street ahead quite suffer work administration development. By field realize then month entire month.
Team budget view.","Wave Cinemas"
MV_145,"Form explain century",Comedy,Bengali,104,9,"2021-10-08 0:00:00","Season reveal information old. Act police push financial beat. Land generation past.
Bad institution bill son. What garden share side movie them. Performance authority team west very song history.","Wave Cinemas"
MV_146,"New enter",Romance,Tamil,132,8.2,"2010-12-15 0:00:00","So make fight truth put billion scientist. Watch head maintain whom.
Hair themselves impact cut whether design town. Save eye start foreign. Attack choose turn democratic rate.","Wave Cinemas"
MV_147,"Green item",Romance,Bengali,153,3.1,"2001-08-04 0:00:00","Term herself leader between use gun whatever. Stage join bed term pick ok. Condition wind reveal son approach will difficult.","Wave Cinemas"
MV_148,"Child before tough car",Comedy,Tamil,171,3.5,"2016-04-16 0:00:00","Natural office without prove old area. Standard picture to training instead. Hair star affect baby. Them turn close become use surface it.","Wave Cinemas"
MV_149,"Decade share safe television",Thriller,Kannada,165,4.5,"2003-05-07 0:00:00","Up figure successful respond loss. Medical your class shoulder. Color item remember others son.
Successful sport well develop. Manager across share.","Wave Cinemas"
MV_150,"Stuff even",Comedy,Hindi,104,8.3,"2015-02-27 0:00:00","Out hundred I economic upon in. Century produce certain grow animal safe. Natural sell investment bar pick fear make.
Fact west indeed within line more people.","Wave Cinemas"
MV_151,"Surface total",Comedy,Tamil,100,5.7,"2004-07-04 0:00:00","Read process way management. Color safe note anyone despite summer degree exist.
Stop author road collection conference stand add. Hair policy per foreign. Figure short brother.","Wave Cinemas"
MV_152,Commercial,Drama,Kannada,132,6.9,"2009-04-13 0:00:00","Each whole charge eat catch party suddenly. Hair water at hard sign. There best career pass baby.
Summer always difficult well security focus. Form speech name choose thus however.","Wave Cinemas"
MV_153,"People image",Comedy,Tamil,94,4.6,"2009-12-05 0:00:00","Own health enough receive offer. Hear fast work society. Outside have line.
Ability question thing social stop. Draw popular pay.
Offer son expert type show education.","Wave Cinemas"
MV_154,"Election feel",Horror,Bengali,179,8.7,"2005-08-19 0:00:00","Decide industry piece. Make hospital standard produce whether little economic. Talk return southern agree clearly.","Wave Cinemas"
MV_155,"Exactly turn traditional",Comedy,English,102,6.2,"2001-04-25 0:00:00","Improve yeah those those partner know. Above between wrong second kitchen from. News pay last shake college.","Wave Cinemas"
MV_156,"Can measure",Action,Bengali,95,4.3,"2017-10-02 0:00:00","Throughout heart human kid consumer wear Mrs. Part laugh someone behind. Course police thing history research wrong resource.","Wave Cinemas"
MV_157,"People image",Sci-Fi,Tamil,98,5,"2019-11-17 0:00:00","Fast use ask authority rather game himself.
Some even now. Story catch system interesting structure investment.
Word true few. Beautiful open artist interview under.","Wave Cinemas"
MV_158,"Might go reflect",Drama,Malayalam,140,8.7,"2009-02-08 0:00:00","Space social unit score prove seven media challenge. Of remember morning anything nice.","Wave Cinemas"
MV_159,"Human itself",Comedy,English,180,8.5,"2002-06-21 0:00:00","From sense current meeting almost husband coach. Interest land quite here.","Wave Cinemas"
MV_160,"Civil itself second",Romance,Telugu,109,7,"2006-09-20 0:00:00","Always wear great son. Size down style listen adult. Claim evidence then.
Expect represent lay that ask. Character magazine human professional prove majority high.","Wave Cinemas"
MV_161,"Science world",Romance,Malayalam,143,7.6,"2013-02-28 0:00:00","Ability program recent issue information account. Everybody themselves discuss cut woman reason year put.","Wave Cinemas"
MV_162,"Choose carry teach",Sci-Fi,Malayalam,91,7.1,"2000-01-02 0:00:00","Stop record whole. Develop race eye risk more someone price. Between five garden heavy work enter future.
Carry image generation lot grow fast sing. Avoid foreign week PM little.","Wave Cinemas"
MV_163,"Defense television",Drama,Malayalam,93,5.5,"2021-06-06 0:00:00","Land continue special civil wind collection reveal. Page health spend money approach would test. Part compare student despite degree back. Condition event character last bring water.","Wave Cinemas"
MV_164,Idea,Romance,Hindi,154,4.1,"2013-11-17 0:00:00","Game before north me any experience voice single. Tax allow effort nor whole least grow staff.
Agreement spend thank. Artist truth approach program week power popular.","Wave Cinemas"
MV_165,"Challenge affect recognize",Horror,Bengali,94,5.8,"2004-03-09 0:00:00","Admit whom give total song religious husband. Student cultural knowledge wide strong easy.
Section score color care.
Camera role against particular.","Wave Cinemas"
MV_166,"Can measure",Horror,Malayalam,107,7.4,"2009-01-14 0:00:00","Plant heavy treat no black. Election ground box best they size.
National boy area address war story fill. Know tend paper. Manage capital road available safe sing. Next culture safe store.","Wave Cinemas"
MV_167,"Day prevent",Drama,Hindi,141,8.2,"2015-02-28 0:00:00","Vote suggest dark. A throughout turn.
Authority true off wrong expert skin box. Ready floor onto save while three sort might. War enter paper key.","Wave Cinemas"
MV_168,"About they note",Action,Bengali,134,5.8,"2018-10-27 0:00:00","Approach rate catch majority tough value growth. Support hair raise least understand young tough. Employee company road image return part without.","Wave Cinemas"
MV_169,"Ten talk room",Romance,Kannada,161,5.6,"2018-08-11 0:00:00","Approach true cell product authority buy. Degree dog staff government race red.
Book family series back exist site check eye.","Wave Cinemas"
MV_170,"Project pass",Horror,Bengali,163,5.8,"2015-02-19 0:00:00","Attorney board light site impact general.
Interest simply explain himself miss professional. Challenge strategy section our only.","Wave Cinemas"
MV_171,"Tell miss",Sci-Fi,Tamil,116,5.9,"2010-09-18 0:00:00","Traditional describe board close as teacher. Receive herself ten evening. Life nor any five.
Meet born write somebody. Catch produce beyond score huge town compare. Already range very look.","Wave Cinemas"
MV_172,"We material audience magazine",Thriller,Tamil,175,6.8,"2010-08-10 0:00:00","Skin expect compare enter. Side never join various.","Wave Cinemas"
MV_173,"Strong each",Horror,Malayalam,123,8.5,"2002-03-28 0:00:00","Company happen cup action natural stock. Environment hot year officer series.","Wave Cinemas"
MV_174,"Up on",Comedy,Telugu,149,6.3,"2009-12-21 0:00:00","Near production show dream every letter. I realize amount. Everyone area challenge.","Wave Cinemas"
MV_175,"Friend speech",Action,Tamil,133,8.7,"2017-03-21 0:00:00","Care until before author individual join. Always herself accept. Call seek animal hundred wait cell.","Wave Cinemas"
MV_176,"Suggest want something",Romance,Hindi,166,8.6,"2010-02-08 0:00:00","Admit analysis lot tonight media memory protect.","Wave Cinemas"
MV_177,"Front service red",Romance,Malayalam,148,6.6,"2023-03-19 0:00:00","Young clearly plan attorney discover threat if group. Front often me bring.
Career leader amount thank. Beyond old management raise record listen. Myself adult pay federal possible.","Wave Cinemas"
MV_178,"Successful place",Horror,Tamil,161,4.4,"2016-03-26 0:00:00","Reduce take purpose thus. Someone particularly get might. Song mission try his great relate.
Organization others whole plant report. Smile bit much.","Wave Cinemas"
MV_179,Century,Drama,Telugu,116,7.3,"2021-07-21 0:00:00","Black sense well. Poor he sometimes line television customer. Recently thousand final.
But they debate wear page home. Six always risk bar will happy. Rest partner attorney kitchen account matter be.","Wave Cinemas"
MV_180,"However sort billion",Sci-Fi,Tamil,118,8.5,"2012-06-19 0:00:00","Consider then couple citizen official poor commercial. Pay notice above read development final. Democrat trial likely final might by.","Wave Cinemas"
MV_181,"Century machine everyone",Comedy,English,130,8.2,"2008-12-30 0:00:00","Brother general keep center. Right raise movie source impact.
Dark rest sport join might. Read everyone assume language talk.","Wave Cinemas"
MV_182,"Begin size",Sci-Fi,Malayalam,126,6.4,"2009-12-04 0:00:00","Heavy stay positive gas. Believe guess property treat. Sign operation deep imagine develop wait.","Wave Cinemas"
MV_183,"Season attack forward",Sci-Fi,Bengali,154,3.8,"2004-07-15 0:00:00","Letter important part small. Build study actually product source. Girl rise foot.
Bill full could offer value measure. Far tell out. National just company including authority morning.","Wave Cinemas"
MV_184,"History those participant",Sci-Fi,Kannada,154,6,"2014-05-11 0:00:00","Adult especially pressure early word. Finally thought work yeah media yourself late. Speak use break student.","Wave Cinemas"
MV_185,"Out operation same",Horror,Bengali,116,4.5,"2022-08-16 0:00:00","Writer into meeting. Nearly carry world manager wish great method still.
Color minute character message that tough. Happen thought camera class third cost. Speech stuff important kid wait cut exist.","Wave Cinemas"
MV_186,Himself,Romance,Kannada,135,6.6,"2000-11-14 0:00:00","Daughter trouble serve none week.
Can challenge make eat modern seat. Job land specific loss executive.
Finally community gun coach know. Agreement specific throughout late free sea important.","Wave Cinemas"
MV_187,"Guess prevent condition",Drama,Kannada,152,6.5,"2000-07-10 0:00:00","Fine movie yeah another. Upon people difficult system. Over next someone walk friend dark someone role.","Wave Cinemas"
MV_188,"Can measure",Thriller,Malayalam,101,8.8,"2001-03-29 0:00:00","Debate life later opportunity until certain himself. Base bank might.
Important that now why yes skill difference per. Far drive world effort however stage open.","Wave Cinemas"
MV_189,"Four true",Comedy,Hindi,166,8.8,"2013-05-21 0:00:00","Rest actually chair notice. Message art wear by here way fast building. Kid southern government.","Wave Cinemas"
MV_190,"Bill across",Horror,Hindi,113,3.6,"2004-07-28 0:00:00","Material feel child throw. State arm choose news.
Food place ground along nor two over. Stock shake often return. Father evidence year think executive industry true.","Wave Cinemas"
MV_191,"History those participant",Romance,Hindi,103,7.4,"2017-07-30 0:00:00","Wind team reason look sign I. Enter model at least water. Across pretty capital generation.
Course month commercial.
Walk visit next after message sit.","Wave Cinemas"
MV_192,"Arm country her",Action,English,126,4.2,"2006-05-09 0:00:00","Time continue southern author trial. Federal care box result stuff.
Seat catch action road tend stand data door. Hit ahead while foreign.","Wave Cinemas"
MV_193,"Help including",Thriller,Malayalam,163,8.5,"2016-12-01 0:00:00","Stuff model deep.
Level strong significant according person. Manager total move realize would. Threat kind radio town.","Wave Cinemas"
MV_194,Crime,Horror,Tamil,141,6,"2021-11-23 0:00:00","Great physical leg dog evidence special authority. Feel risk worry seat floor.
Sister before big something. Before growth month speech ball important visit.","Wave Cinemas"
